country_region,province_state,date,confirmed,deaths,recovered,admin2
Colombia,Casanare,2020-10-03,2581,51,2062,
Colombia,Cauca,2020-10-03,9911,278,8534,
Colombia,Cesar,2020-10-03,20720,636,18029,
Colombia,Choco,2020-10-03,4030,157,3776,
Colombia,Cordoba,2020-10-03,24291,1554,21561,
Colombia,Cundinamarca,2020-10-03,34300,1026,31241,
Colombia,Guainia,2020-10-03,950,15,831,
Colombia,Guaviare,2020-10-03,887,18,748,
Colombia,Huila,2020-10-03,12496,387,10704,
Colombia,La Guajira,2020-10-03,8280,318,7481,
Colombia,Magdalena,2020-10-03,15533,846,13999,
Colombia,Meta,2020-10-03,16605,433,15202,
Colombia,Narino,2020-10-03,18732,692,16851,
Colombia,Norte de Santander,2020-10-03,16305,920,14557,
Colombia,Putumayo,2020-10-03,3863,177,3353,
Colombia,Quindio,2020-10-03,4153,114,3283,
Colombia,Risaralda,2020-10-03,11674,268,10232,
Colombia,San Andres y Providencia,2020-10-03,1505,16,1231,
Colombia,Santander,2020-10-03,32298,1351,27831,
Colombia,Sucre,2020-10-03,14158,584,13185,
Colombia,Tolima,2020-10-03,12644,359,11348,
Colombia,Unknown,2020-10-03,0,0,0,
Colombia,Valle del Cauca,2020-10-03,64462,2340,57222,
Colombia,Vaupes,2020-10-03,836,11,775,
Colombia,Vichada,2020-10-03,556,5,506,
Ethiopia,,2020-10-03,77860,1214,32325,
Indonesia,,2020-10-03,299506,11055,225052,
Malaysia,,2020-10-03,12088,137,10216,
Colombia,Amazonas,2020-10-04,2747,117,2616,
Colombia,Antioquia,2020-10-04,120226,2505,109139,
Colombia,Arauca,2020-10-04,1934,56,1649,
Colombia,Atlantico,2020-10-04,67998,3077,63941,
Colombia,Bolivar,2020-10-04,29458,786,28027,
Colombia,Boyaca,2020-10-04,7956,164,6682,
Colombia,Caldas,2020-10-04,6495,142,5356,
Colombia,Capital District,2020-10-04,274829,6898,239626,
Colombia,Caqueta,2020-10-04,8748,311,7841,
Colombia,Casanare,2020-10-04,2637,56,2096,
Colombia,Cauca,2020-10-04,9982,283,8622,
Colombia,Cesar,2020-10-04,20933,646,18122,
Colombia,Choco,2020-10-04,4036,158,3779,
Colombia,Cordoba,2020-10-04,24392,1560,21695,
Colombia,Cundinamarca,2020-10-04,34538,1032,31448,
Colombia,Guainia,2020-10-04,961,15,839,
Colombia,Guaviare,2020-10-04,943,18,783,
Colombia,Huila,2020-10-04,12700,401,10894,
Colombia,La Guajira,2020-10-04,8316,322,7522,
Colombia,Magdalena,2020-10-04,15573,850,14023,
Colombia,Meta,2020-10-04,16773,435,15323,
Colombia,Narino,2020-10-04,18851,695,16911,
Colombia,Norte de Santander,2020-10-04,16537,923,14636,
Colombia,Putumayo,2020-10-04,3869,179,3379,
Colombia,Quindio,2020-10-04,4205,117,3365,
Colombia,Risaralda,2020-10-04,11799,270,10353,
Colombia,San Andres y Providencia,2020-10-04,1506,16,1289,
Colombia,Santander,2020-10-04,32586,1359,28076,
Colombia,Sucre,2020-10-04,14197,584,13201,
Colombia,Tolima,2020-10-04,12852,362,11428,
Colombia,Unknown,2020-10-04,0,0,0,
Colombia,Valle del Cauca,2020-10-04,65053,2359,57708,
Colombia,Vaupes,2020-10-04,863,11,797,
Colombia,Vichada,2020-10-04,559,5,508,
Ethiopia,,2020-10-04,78819,1222,33060,
Indonesia,,2020-10-04,303498,11151,228453,
Malaysia,,2020-10-04,12381,137,10283,
Colombia,Amazonas,2020-10-05,2747,117,2616,
Colombia,Antioquia,2020-10-05,120542,2524,109137,
Colombia,Arauca,2020-10-05,1956,56,1649,
Colombia,Atlantico,2020-10-05,68148,3079,63950,
Colombia,Bolivar,2020-10-05,29737,787,28027,
Colombia,Boyaca,2020-10-05,8139,169,6682,
Colombia,Caldas,2020-10-05,6609,143,5355,
Colombia,Capital District,2020-10-05,276839,6917,244201,
Colombia,Caqueta,2020-10-05,8946,314,7842,
Colombia,Casanare,2020-10-05,2673,56,2096,
Colombia,Cauca,2020-10-05,10196,286,8620,
Colombia,Cesar,2020-10-05,21231,656,18124,
Colombia,Choco,2020-10-05,4042,158,3779,
Colombia,Cordoba,2020-10-05,24478,1565,21694,
Colombia,Cundinamarca,2020-10-05,34887,1040,31452,
Colombia,Guainia,2020-10-05,963,16,854,
Colombia,Guaviare,2020-10-05,979,18,783,
Colombia,Huila,2020-10-05,13032,405,10894,
Colombia,La Guajira,2020-10-05,8432,326,7535,
Colombia,Magdalena,2020-10-05,15622,855,14022,
Colombia,Meta,2020-10-05,17177,438,15327,
Colombia,Narino,2020-10-05,18947,698,16910,
Colombia,Norte de Santander,2020-10-05,16677,930,14636,
Colombia,Putumayo,2020-10-05,3914,179,3379,
Colombia,Quindio,2020-10-05,4382,119,3367,
Colombia,Risaralda,2020-10-05,11993,274,10352,
Colombia,San Andres y Providencia,2020-10-05,1507,16,1289,
Colombia,Santander,2020-10-05,32808,1372,28075,
Colombia,Sucre,2020-10-05,14256,584,13201,
Colombia,Tolima,2020-10-05,13099,364,11436,
Colombia,Unknown,2020-10-05,0,0,0,
Colombia,Valle del Cauca,2020-10-05,65733,2367,57711,
Colombia,Vaupes,2020-10-05,863,11,797,
Colombia,Vichada,2020-10-05,604,5,508,
Ethiopia,,2020-10-05,79437,1230,34016,
Indonesia,,2020-10-05,307120,11253,232593,
Malaysia,,2020-10-05,12813,137,10340,
Colombia,Amazonas,2020-10-06,2747,117,2616,
Colombia,Antioquia,2020-10-06,121792,2549,109184,
Colombia,Arauca,2020-10-06,1971,57,1650,
Colombia,Atlantico,2020-10-06,68288,3079,63954,
Colombia,Bolivar,2020-10-06,29986,789,28064,
Colombia,Boyaca,2020-10-06,8358,173,6711,
Colombia,Caldas,2020-10-06,6771,146,5357,
Colombia,Capital District,2020-10-06,279249,6942,248307,
Colombia,Caqueta,2020-10-06,9109,317,7858,
Colombia,Casanare,2020-10-06,2746,56,2099,
Colombia,Cauca,2020-10-06,10371,289,8625,
Colombia,Cesar,2020-10-06,21343,665,18126,
Colombia,Choco,2020-10-06,4045,158,3779,
Colombia,Cordoba,2020-10-06,24596,1568,21698,
Colombia,Cundinamarca,2020-10-06,35087,1043,31476,
Colombia,Guainia,2020-10-06,978,16,859,
Colombia,Guaviare,2020-10-06,1019,19,792,
Colombia,Huila,2020-10-06,13314,415,10911,
Colombia,La Guajira,2020-10-06,8464,331,7533,
Colombia,Magdalena,2020-10-06,15638,858,14026,
Colombia,Meta,2020-10-06,17484,440,15353,
Colombia,Narino,2020-10-06,18985,707,16843,
Colombia,Norte de Santander,2020-10-06,16890,940,14689,
Colombia,Putumayo,2020-10-06,3935,181,3379,
Colombia,Quindio,2020-10-06,4521,123,3394,
Colombia,Risaralda,2020-10-06,12154,277,10354,
Colombia,San Andres y Providencia,2020-10-06,1542,17,1288,
Colombia,Santander,2020-10-06,33143,1393,28116,
Colombia,Sucre,2020-10-06,14272,586,13211,
Colombia,Tolima,2020-10-06,13296,370,11438,
Colombia,Unknown,2020-10-06,0,0,0,
Colombia,Valle del Cauca,2020-10-06,66245,2379,57798,
Colombia,Vaupes,2020-10-06,863,12,816,
Colombia,Vichada,2020-10-06,606,5,508,
Ethiopia,,2020-10-06,80003,1238,34960,
Indonesia,,2020-10-06,311176,11374,236437,
Malaysia,,2020-10-06,13504,141,10427,
Colombia,Amazonas,2020-10-07,2748,117,2616,
Colombia,Antioquia,2020-10-07,122871,2568,109409,
Colombia,Arauca,2020-10-07,1977,59,1661,
Colombia,Atlantico,2020-10-07,68465,3080,64015,
Colombia,Bolivar,2020-10-07,30118,793,28254,
Colombia,Boyaca,2020-10-07,8518,176,6735,
Colombia,Caldas,2020-10-07,6924,151,5413,
Colombia,Capital District,2020-10-07,281534,6982,250187,
Colombia,Caqueta,2020-10-07,9259,321,7868,
Colombia,Casanare,2020-10-07,2858,57,2110,
Colombia,Cauca,2020-10-07,10482,292,8635,
Colombia,Cesar,2020-10-07,21593,672,18179,
Colombia,Choco,2020-10-07,4050,158,3780,
Colombia,Cordoba,2020-10-07,24688,1569,21707,
Colombia,Cundinamarca,2020-10-07,35503,1044,31531,
Colombia,Guainia,2020-10-07,992,16,860,
Colombia,Guaviare,2020-10-07,1038,19,802,
Colombia,Huila,2020-10-07,13564,428,10949,
Colombia,La Guajira,2020-10-07,8562,335,7539,
Colombia,Magdalena,2020-10-07,15705,858,14030,
Colombia,Meta,2020-10-07,17719,442,15410,
Colombia,Narino,2020-10-07,19084,708,16881,
Colombia,Norte de Santander,2020-10-07,17077,945,14700,
Colombia,Putumayo,2020-10-07,3957,181,3385,
Colombia,Quindio,2020-10-07,4817,126,3409,
Colombia,Risaralda,2020-10-07,12357,283,10460,
Colombia,San Andres y Providencia,2020-10-07,1545,17,1298,
Colombia,Santander,2020-10-07,33510,1404,28166,
Colombia,Sucre,2020-10-07,14396,586,13218,
Colombia,Tolima,2020-10-07,13497,381,11479,
Colombia,Unknown,2020-10-07,0,0,0,
Colombia,Valle del Cauca,2020-10-07,66796,2395,57954,
Colombia,Vaupes,2020-10-07,869,12,819,
Colombia,Vichada,2020-10-07,611,5,514,
Ethiopia,,2020-10-07,80895,1255,35670,
Indonesia,,2020-10-07,315714,11472,240291,
Malaysia,,2020-10-07,13993,141,10501,
Colombia,Amazonas,2020-10-08,2750,117,2616,
Colombia,Antioquia,2020-10-08,124823,2568,109409,
Colombia,Arauca,2020-10-08,2135,59,1661,
Colombia,Atlantico,2020-10-08,68621,3080,64015,
Colombia,Bolivar,2020-10-08,30334,793,28254,
Colombia,Boyaca,2020-10-08,8674,176,6735,
Colombia,Caldas,2020-10-08,7255,151,5413,
Colombia,Capital District,2020-10-08,282794,6982,250187,
Colombia,Caqueta,2020-10-08,9430,321,7868,
Colombia,Casanare,2020-10-08,2929,57,2110,
Colombia,Cauca,2020-10-08,10570,292,8635,
Colombia,Cesar,2020-10-08,21882,672,18179,
Colombia,Choco,2020-10-08,4053,158,3780,
Colombia,Cordoba,2020-10-08,24779,1569,21707,
Colombia,Cundinamarca,2020-10-08,35873,1044,31531,
Colombia,Guainia,2020-10-08,1020,16,860,
Colombia,Guaviare,2020-10-08,1044,19,802,
Colombia,Huila,2020-10-08,13874,428,10949,
Colombia,La Guajira,2020-10-08,8654,335,7539,
Colombia,Magdalena,2020-10-08,15804,858,14030,
Colombia,Meta,2020-10-08,17987,442,15410,
Colombia,Narino,2020-10-08,19177,708,16881,
Colombia,Norte de Santander,2020-10-08,17268,945,14700,
Colombia,Putumayo,2020-10-08,3974,181,3385,
Colombia,Quindio,2020-10-08,4953,126,3409,
Colombia,Risaralda,2020-10-08,12732,283,10460,
Colombia,San Andres y Providencia,2020-10-08,1572,17,1298,
Colombia,Santander,2020-10-08,33870,1404,28166,
Colombia,Sucre,2020-10-08,14484,586,13218,
Colombia,Tolima,2020-10-08,13790,381,11479,
Colombia,Unknown,2020-10-08,0,0,0,
Colombia,Valle del Cauca,2020-10-08,67552,2395,57954,
Colombia,Vaupes,2020-10-08,870,12,819,
Colombia,Vichada,2020-10-08,652,5,514,
Ethiopia,,2020-10-08,81797,1262,36434,
Indonesia,,2020-10-08,320564,11580,244060,
Malaysia,,2020-10-08,14368,146,10519,
Colombia,Amazonas,2020-10-09,2750,117,2618,
Colombia,Antioquia,2020-10-09,127128,2592,109910,
Colombia,Arauca,2020-10-09,2156,62,1666,
Colombia,Atlantico,2020-10-09,68692,3080,64076,
Colombia,Bolivar,2020-10-09,30413,795,28286,
Colombia,Boyaca,2020-10-09,8923,177,6821,
Colombia,Caldas,2020-10-09,7410,157,5465,
Colombia,Capital District,2020-10-09,284824,7015,251863,
Colombia,Caqueta,2020-10-09,9485,328,7902,
Colombia,Casanare,2020-10-09,2969,57,2128,
Colombia,Cauca,2020-10-09,10651,295,8681,
Colombia,Cesar,2020-10-09,21958,675,18265,
Colombia,Choco,2020-10-09,4056,158,3780,
Colombia,Cordoba,2020-10-09,24821,1571,21721,
Colombia,Cundinamarca,2020-10-09,36080,1051,31669,
Colombia,Guainia,2020-10-09,1021,16,867,
Colombia,Guaviare,2020-10-09,1054,19,806,
Colombia,Huila,2020-10-09,14190,432,11041,
Colombia,La Guajira,2020-10-09,8701,337,7547,
Colombia,Magdalena,2020-10-09,15867,862,14052,
Colombia,Meta,2020-10-09,18150,447,15471,
Colombia,Narino,2020-10-09,19291,710,16941,
Colombia,Norte de Santander,2020-10-09,17426,950,14748,
Colombia,Putumayo,2020-10-09,3984,183,3390,
Colombia,Quindio,2020-10-09,5031,132,3436,
Colombia,Risaralda,2020-10-09,12847,285,10522,
Colombia,San Andres y Providencia,2020-10-09,1579,20,1303,
Colombia,Santander,2020-10-09,34574,1412,28312,
Colombia,Sucre,2020-10-09,14531,590,13267,
Colombia,Tolima,2020-10-09,13950,384,11530,
Colombia,Unknown,2020-10-09,0,164,2889,
Colombia,Valle del Cauca,2020-10-09,68231,2405,58240,
Colombia,Vaupes,2020-10-09,892,12,820,
Colombia,Vichada,2020-10-09,665,5,514,
Ethiopia,,2020-10-09,82662,1271,37102,
Indonesia,,2020-10-09,324658,11677,247667,
Malaysia,,2020-10-09,14722,152,10707,
Colombia,Amazonas,2020-10-10,2750,117,2618,
Colombia,Antioquia,2020-10-10,129780,2634,110413,
Colombia,Arauca,2020-10-10,2186,64,1688,
Colombia,Atlantico,2020-10-10,68826,3083,64164,
Colombia,Bolivar,2020-10-10,30540,801,28439,
Colombia,Boyaca,2020-10-10,9091,191,6924,
Colombia,Caldas,2020-10-10,7594,164,5527,
Colombia,Capital District,2020-10-10,286311,7072,254630,
Colombia,Caqueta,2020-10-10,9559,335,8006,
Colombia,Casanare,2020-10-10,3027,59,2160,
Colombia,Cauca,2020-10-10,10771,297,8739,
Colombia,Cesar,2020-10-10,22214,688,18460,
Colombia,Choco,2020-10-10,4057,158,3782,
Colombia,Cordoba,2020-10-10,24896,1577,21750,
Colombia,Cundinamarca,2020-10-10,36385,1067,31834,
Colombia,Guainia,2020-10-10,1024,17,874,
Colombia,Guaviare,2020-10-10,1072,19,822,
Colombia,Huila,2020-10-10,14655,447,11119,
Colombia,La Guajira,2020-10-10,8759,345,7582,
Colombia,Magdalena,2020-10-10,15928,862,14077,
Colombia,Meta,2020-10-10,18391,456,15541,
Colombia,Narino,2020-10-10,19416,715,17027,
Colombia,Norte de Santander,2020-10-10,17577,964,14801,
Colombia,Putumayo,2020-10-10,3993,184,3399,
Colombia,Quindio,2020-10-10,5168,137,3497,
Colombia,Risaralda,2020-10-10,13058,290,10585,
Colombia,San Andres y Providencia,2020-10-10,1609,22,1307,
Colombia,Santander,2020-10-10,34859,1443,28510,
Colombia,Sucre,2020-10-10,14571,593,13274,
Colombia,Tolima,2020-10-10,14180,400,11570,
Colombia,Unknown,2020-10-10,0,0,0,
Colombia,Valle del Cauca,2020-10-10,68910,2442,58643,
Colombia,Vaupes,2020-10-10,920,12,849,
Colombia,Vichada,2020-10-10,670,5,520,
Ethiopia,,2020-10-10,83429,1277,37683,
Indonesia,,2020-10-10,328952,11765,251481,
Malaysia,,2020-10-10,15096,155,10780,
Colombia,Amazonas,2020-10-11,2750,117,2618,
Colombia,Antioquia,2020-10-11,131719,2634,110413,
Colombia,Arauca,2020-10-11,2202,64,1688,
Colombia,Atlantico,2020-10-11,68926,3083,64164,
Colombia,Bolivar,2020-10-11,30665,801,28439,
Colombia,Boyaca,2020-10-11,9491,191,6924,
Colombia,Caldas,2020-10-11,7785,164,5527,
Colombia,Capital District,2020-10-11,287845,7072,254630,
Colombia,Caqueta,2020-10-11,9649,335,8006,
Colombia,Casanare,2020-10-11,3100,59,2160,
Colombia,Cauca,2020-10-11,10885,297,8739,
Colombia,Cesar,2020-10-11,22418,688,18460,
Colombia,Choco,2020-10-11,4061,158,3782,
Colombia,Cordoba,2020-10-11,24936,1577,21750,
Colombia,Cundinamarca,2020-10-11,36720,1067,31834,
Colombia,Guainia,2020-10-11,1024,17,874,
Colombia,Guaviare,2020-10-11,1102,19,822,
Colombia,Huila,2020-10-11,15240,447,11119,
Colombia,La Guajira,2020-10-11,8855,345,7582,
Colombia,Magdalena,2020-10-11,16030,862,14077,
Colombia,Meta,2020-10-11,18705,456,15541,
Colombia,Narino,2020-10-11,19568,715,17027,
Colombia,Norte de Santander,2020-10-11,17802,964,14801,
Colombia,Putumayo,2020-10-11,4012,184,3399,
Colombia,Quindio,2020-10-11,5313,137,3497,
Colombia,Risaralda,2020-10-11,13269,290,10585,
Colombia,San Andres y Providencia,2020-10-11,1613,22,1307,
Colombia,Santander,2020-10-11,35213,1443,28510,
Colombia,Sucre,2020-10-11,14721,593,13274,
Colombia,Tolima,2020-10-11,14417,400,11570,
Colombia,Unknown,2020-10-11,0,174,6656,
Colombia,Valle del Cauca,2020-10-11,69677,2442,58643,
Colombia,Vaupes,2020-10-11,931,12,849,
Colombia,Vichada,2020-10-11,672,5,520,
Ethiopia,,2020-10-11,84295,1287,38316,
Indonesia,,2020-10-11,333449,11844,255027,
Malaysia,,2020-10-11,15657,157,10913,
Colombia,Amazonas,2020-10-12,2754,117,2625,
Colombia,Antioquia,2020-10-12,134342,2701,114467,
Colombia,Arauca,2020-10-12,2211,67,1779,
Colombia,Atlantico,2020-10-12,69025,3089,64496,
Colombia,Bolivar,2020-10-12,30785,804,28824,
Colombia,Boyaca,2020-10-12,9764,201,7190,
Colombia,Caldas,2020-10-12,8000,168,5769,
Colombia,Capital District,2020-10-12,288870,7129,255423,
Colombia,Caqueta,2020-10-12,9870,340,8427,
Colombia,Casanare,2020-10-12,3234,60,2227,
Colombia,Cauca,2020-10-12,10941,301,9055,
Colombia,Cesar,2020-10-12,22662,696,19091,
Colombia,Choco,2020-10-12,4066,159,3797,
Colombia,Cordoba,2020-10-12,24981,1580,22026,
Colombia,Cundinamarca,2020-10-12,36894,1081,32575,
Colombia,Guainia,2020-10-12,1026,17,912,
Colombia,Guaviare,2020-10-12,1120,20,879,
Colombia,Huila,2020-10-12,15637,469,11820,
Colombia,La Guajira,2020-10-12,8961,351,7837,
Colombia,Magdalena,2020-10-12,16076,865,14226,
Colombia,Meta,2020-10-12,18927,466,16521,
Colombia,Narino,2020-10-12,19669,719,17135,
Colombia,Norte de Santander,2020-10-12,17950,974,15256,
Colombia,Putumayo,2020-10-12,4037,186,3474,
Colombia,Quindio,2020-10-12,5513,143,3791,
Colombia,Risaralda,2020-10-12,13520,294,11081,
Colombia,San Andres y Providencia,2020-10-12,1635,23,1327,
Colombia,Santander,2020-10-12,35495,1462,29360,
Colombia,Sucre,2020-10-12,14750,596,13492,
Colombia,Tolima,2020-10-12,14562,421,12102,
Colombia,Unknown,2020-10-12,0,0,0,
Colombia,Valle del Cauca,2020-10-12,70193,2469,59903,
Colombia,Vaupes,2020-10-12,938,12,880,
Colombia,Vichada,2020-10-12,676,5,629,
Ethiopia,,2020-10-12,85136,1301,38904,
Indonesia,,2020-10-12,336716,11935,258519,
Malaysia,,2020-10-12,16220,159,11022,
Colombia,Amazonas,2020-10-13,2754,117,2625,
Colombia,Antioquia,2020-10-13,135372,2727,116773,
Colombia,Arauca,2020-10-13,2221,67,1831,
Colombia,Atlantico,2020-10-13,69099,3093,64597,
Colombia,Bolivar,2020-10-13,30832,805,28961,
Colombia,Boyaca,2020-10-13,9921,203,7372,
Colombia,Caldas,2020-10-13,8139,170,5918,
Colombia,Capital District,2020-10-13,290332,7155,256202,
Colombia,Caqueta,2020-10-13,9892,345,8482,
Colombia,Casanare,2020-10-13,3276,62,2340,
Colombia,Cauca,2020-10-13,11054,302,9267,
Colombia,Cesar,2020-10-13,22725,703,19470,
Colombia,Choco,2020-10-13,4066,159,3805,
Colombia,Cordoba,2020-10-13,25055,1584,22133,
Colombia,Cundinamarca,2020-10-13,37101,1088,32964,
Colombia,Guainia,2020-10-13,1026,17,925,
Colombia,Guaviare,2020-10-13,1121,20,921,
Colombia,Huila,2020-10-13,15831,477,12208,
Colombia,La Guajira,2020-10-13,8987,356,7903,
Colombia,Magdalena,2020-10-13,16177,865,14353,
Colombia,Meta,2020-10-13,19134,471,16806,
Colombia,Narino,2020-10-13,19722,721,17241,
Colombia,Norte de Santander,2020-10-13,17987,980,15477,
Colombia,Putumayo,2020-10-13,4039,187,3496,
Colombia,Quindio,2020-10-13,5610,148,4012,
Colombia,Risaralda,2020-10-13,13534,298,11255,
Colombia,San Andres y Providencia,2020-10-13,1636,23,1416,
Colombia,Santander,2020-10-13,35771,1474,29953,
Colombia,Sucre,2020-10-13,14762,597,13531,
Colombia,Tolima,2020-10-13,14749,431,12317,
Colombia,Unknown,2020-10-13,0,0,0,
Colombia,Valle del Cauca,2020-10-13,70557,2479,60623,
Colombia,Vaupes,2020-10-13,938,12,894,
Colombia,Vichada,2020-10-13,678,5,632,
Ethiopia,,2020-10-13,85718,1305,39307,
Indonesia,,2020-10-13,340622,12027,263296,
Malaysia,,2020-10-13,16880,163,11372,
Colombia,Amazonas,2020-10-14,2757,117,2625,
Colombia,Antioquia,2020-10-14,136455,2755,119250,
Colombia,Arauca,2020-10-14,2383,67,1886,
Colombia,Atlantico,2020-10-14,69293,3094,64717,
Colombia,Bolivar,2020-10-14,30966,808,29133,
Colombia,Boyaca,2020-10-14,10118,209,7600,
Colombia,Caldas,2020-10-14,8305,177,6170,
Colombia,Capital District,2020-10-14,291544,7186,258316,
Colombia,Caqueta,2020-10-14,9901,346,8543,
Colombia,Casanare,2020-10-14,3300,63,2416,
Colombia,Cauca,2020-10-14,11378,306,9418,
Colombia,Cesar,2020-10-14,22877,705,19720,
Colombia,Choco,2020-10-14,4072,159,3812,
Colombia,Cordoba,2020-10-14,25208,1585,22247,
Colombia,Cundinamarca,2020-10-14,37284,1095,33352,
Colombia,Guainia,2020-10-14,1028,17,960,
Colombia,Guaviare,2020-10-14,1125,20,945,
Colombia,Huila,2020-10-14,15998,484,12772,
Colombia,La Guajira,2020-10-14,9041,356,8001,
Colombia,Magdalena,2020-10-14,16220,865,14487,
Colombia,Meta,2020-10-14,19187,477,16917,
Colombia,Narino,2020-10-14,19785,725,17396,
Colombia,Norte de Santander,2020-10-14,18188,983,15702,
Colombia,Putumayo,2020-10-14,4045,190,3513,
Colombia,Quindio,2020-10-14,5749,148,4186,
Colombia,Risaralda,2020-10-14,13601,302,11525,
Colombia,San Andres y Providencia,2020-10-14,1638,23,1491,
Colombia,Santander,2020-10-14,36231,1488,30311,
Colombia,Sucre,2020-10-14,14813,597,13642,
Colombia,Tolima,2020-10-14,14940,444,12593,
Colombia,Unknown,2020-10-14,0,0,0,
Colombia,Valle del Cauca,2020-10-14,71083,2497,61475,
Colombia,Vaupes,2020-10-14,938,12,908,
Colombia,Vichada,2020-10-14,708,6,638,
Ethiopia,,2020-10-14,86430,1312,40165,
Indonesia,,2020-10-14,344749,12156,267851,
Malaysia,,2020-10-14,17540,167,11605,
Colombia,Amazonas,2020-10-15,2757,117,2628,
Colombia,Antioquia,2020-10-15,137953,2772,121362,
Colombia,Arauca,2020-10-15,2432,68,1959,
Colombia,Atlantico,2020-10-15,69377,3097,64882,
Colombia,Bolivar,2020-10-15,31009,811,29296,
Colombia,Boyaca,2020-10-15,10288,210,7815,
Colombia,Caldas,2020-10-15,8491,181,6429,
Colombia,Capital District,2020-10-15,292964,7212,261261,
Colombia,Caqueta,2020-10-15,9942,348,8691,
Colombia,Casanare,2020-10-15,3520,63,2504,
Colombia,Cauca,2020-10-15,11434,309,9532,
Colombia,Cesar,2020-10-15,22968,713,19960,
Colombia,Choco,2020-10-15,4081,159,3821,
Colombia,Cordoba,2020-10-15,25254,1590,22386,
Colombia,Cundinamarca,2020-10-15,37660,1105,33622,
Colombia,Guainia,2020-10-15,1043,17,968,
Colombia,Guaviare,2020-10-15,1172,20,975,
Colombia,Huila,2020-10-15,16348,488,13301,
Colombia,La Guajira,2020-10-15,9074,363,8102,
Colombia,Magdalena,2020-10-15,16258,866,14609,
Colombia,Meta,2020-10-15,19321,480,17156,
Colombia,Narino,2020-10-15,19852,728,17528,
Colombia,Norte de Santander,2020-10-15,18315,987,15892,
Colombia,Putumayo,2020-10-15,4073,190,3539,
Colombia,Quindio,2020-10-15,6188,148,4405,
Colombia,Risaralda,2020-10-15,13779,307,11753,
Colombia,San Andres y Providencia,2020-10-15,1706,23,1516,
Colombia,Santander,2020-10-15,36441,1501,30697,
Colombia,Sucre,2020-10-15,14887,599,13714,
Colombia,Tolima,2020-10-15,15054,451,12835,
Colombia,Unknown,2020-10-15,0,0,0,
Colombia,Valle del Cauca,2020-10-15,71661,2515,62127,
Colombia,Vaupes,2020-10-15,958,12,911,
Colombia,Vichada,2020-10-15,722,7,655,
Ethiopia,,2020-10-15,87169,1325,40988,
Indonesia,,2020-10-15,349160,12268,273661,
Malaysia,,2020-10-15,18129,170,12014,
Colombia,Amazonas,2020-10-16,2757,117,2628,
Colombia,Antioquia,2020-10-16,139833,2772,121362,
Colombia,Arauca,2020-10-16,2496,68,1959,
Colombia,Atlantico,2020-10-16,69442,3097,64882,
Colombia,Bolivar,2020-10-16,31122,811,29296,
Colombia,Boyaca,2020-10-16,10552,210,7815,
Colombia,Caldas,2020-10-16,8753,181,6429,
Colombia,Capital District,2020-10-16,294032,7212,261261,
